0	7,451,286,367,55,443,282,157,159,221 
1	997,202,163,253,160,265,438,479,4,340 
2	231,157,38,233,140,221,202,336,314,862 
3	168,369,650,253,438,497,22,21,107,89 
4	336,181,479,245,140,163,659,122,253,894 
5	286,337,820,418,195,39,172,690,183,849 
6	469,168,277,659,894,52,650,191,155,14 
7	231,7,280,230,137,282,270,140,165,233 
8	41,101,765,742,342,1035,740,367,1021,595 
9	131,451,4,150,234,777,279,681,950,438 
10	314,131,198,263,150,405,798,293,175,342 
11	230,627,279,431,767,464,276,149,603,451 
12	277,216,72,452,659,481,479,22,953,81 
13	193,39,828,846,759,956,5,814,322,1103 
14	351,199,89,371,277,217,424,265,953,150 
15	193,606,956,5,626,759,218,171,1116,377 
16	280,268,201,137,618,650,395,97,52,314 
17	106,731,675,612,155,403,992,57,636,777 
18	221,87,423,634,268,252,395,224,520,21 
19	802,799,78,259,224,77,52,371,98,1031 
20	314,38,681,843,255,280,45,128,216,351 
21	168,972,431,461,492,7,230,237,442,527 
22	369,94,431,650,276,108,268,520,603,65 
23	100,81,798,22,84,93,494,681,762,120 
24	273,659,803,78,531,589,128,129,494,81 
25	272,329,391,630,163,355,864,563,202,35 
26	231,378,157,221,280,342,155,431,1052,87 
27	864,531,481,281,1179,925,181,807,229,204 
28	351,202,270,580,145,21,578,237,900,736 
29	451,378,124,589,497,950,198,160,512,665 
30	7,1021,282,639,96,264,183,270,443,956 
31	224,802,369,789,52,191,77,221,137,112 
32	140,78,128,204,6,145,438,371,162,168 
33	451,41,970,708,101,791,946,244,36,260 
34	280,452,438,175,98,748,308,494,6,14 
35	708,1172,979,543,561,783,440,1108,269,235 
36	55,731,193,980,39,828,96,342,639,525 
37	217,67,894,479,175,141,30,150,35,272 
38	337,418,635,1093,608,399,426,820,1103,849 
39	157,431,627,137,634,186,554,395,578,475 
40	202,550,137,554,220,237,618,687,293,586 
41	7,314,4,140,128,371,160,855,217,231 
42	314,38,72,293,7,355,128,6,452,100 
43	145,217,277,369,168,151,14,265,438,424 
44	202,613,220,997,282,527,687,972,270,168 
45	231,221,7,94,431,270,155,97,639,358 
46	231,7,282,279,137,94,140,31,378,371 
47	157,423,282,87,627,270,140,186,475,520 
48	659,442,100,452,798,480,145,894,972,6 
49	802,777,181,131,336,798,681,695,782,4 
50	216,67,997,442,972,145,157,424,797,894 
51	280,231,855,438,355,249,31,100,953,72 
52	591,250,513,55,980,690,1151,805,1088,195 
53	314,96,797,639,217,741,80,862,216,919 
54	221,280,451,314,929,395,473,186,627,742 
55	231,157,31,279,45,527,980,108,165,27 
56	273,7,681,355,1025,100,10,451,762,1004 
57	992,55,731,403,513,262,690,82,612,337 
58	748,320,777,334,124,175,150,131,681,310 
59	157,280,382,282,137,431,165,276,21,314 
60	183,337,846,956,443,608,828,378,751,615 
61	140,282,191,554,165,52,634,16,578,237 
62	124,72,242,665,84,497,117,279,168,175 
63	216,160,249,894,281,45,336,539,798,625 
64	337,264,31,608,814,322,498,1011,109,915 
65	122,21,277,19,265,549,351,138,535,230 
66	45,216,660,549,391,890,497,183,535,95 
67	369,4,245,168,19,953,97,660,687,122 
68	140,4,285,277,659,329,137,310,67,565 
69	286,606,264,193,27,846,39,1066,377,854 
70	613,864,481,280,894,580,855,253,168,145 
71	650,736,719,120,687,97,821,314,277,3 
72	124,293,216,89,45,539,479,160,438,855 
73	665,681,154,22,349,531,894,1000,168,273 
74	67,140,531,442,202,894,479,391,972,497 
75	7,155,224,52,980,45,31,799,23,32 
76	797,314,131,539,234,162,300,316,342,367 
77	157,221,282,155,7,423,627,464,382,31 
78	316,659,131,681,798,150,98,234,694,140 
79	7,351,252,554,165,52,186,204,240,603 
80	193,846,218,956,980,337,668,58,5,734 
81	613,890,216,650,894,220,107,231,531,972 
82	31,155,443,378,367,451,488,369,382,224 
83	451,279,157,38,371,191,201,96,186,303 
84	175,798,950,128,864,479,320,162,266,894 
85	277,155,199,224,4,862,191,204,497,220 
86	591,731,612,403,690,172,598,1034,805,378 
87	469,314,852,455,995,798,293,950,4,825 
88	231,157,221,7,270,627,186,45,395,929 
89	650,613,216,21,972,122,245,234,565,19 
90	314,122,231,217,31,151,266,997,249,438 
