0	183,826,923,458,60,0,173,641,1063,1021 
1	30,421,875,302,297,880,413,1177,384,716 
2	413,589,297,329,665,477,293,558,613,716 
3	442,10,575,45,1084,277,308,140,282,1028 
4	199,862,280,695,220,1028,976,98,703,254 
5	337,902,92,286,923,496,626,786,1151,506 
6	840,934,716,575,438,316,329,242,421,255 
7	1094,282,795,231,280,637,449,159,35,181 
8	1052,235,572,1094,34,893,438,67,458,159 
9	575,430,438,272,604,79,73,848,875,336 
10	613,7,413,359,115,351,280,884,822,6 
11	382,662,197,221,335,40,538,816,252,836 
12	1094,45,181,681,199,497,884,265,79,98 
13	1141,506,902,1057,286,923,418,640,1139,39 
14	225,703,220,1179,73,277,840,894,254,628 
15	31,39,385,1106,828,1012,640,322,801,849 
16	258,680,711,538,1094,836,41,270,637,575 
17	516,944,598,133,96,787,189,382,82,1094 
18	382,680,268,1009,292,87,558,657,289,220 
19	1108,792,880,970,1126,219,875,575,878,34 
20	938,170,725,181,855,1094,1159,822,1102,225 
21	712,955,797,297,308,329,279,140,320,767 
22	11,662,538,197,795,589,880,862,19,420 
23	855,575,272,589,10,384,271,594,79,225 
24	504,803,110,425,73,994,274,249,38,351 
25	329,220,265,880,875,10,73,140,712,186 
26	543,283,416,912,826,458,11,1035,438,669 
27	293,79,665,225,198,481,477,271,1014,934 
28	181,955,293,703,864,884,897,420,10,84 
29	38,703,4,421,293,316,955,628,288,538 
30	40,639,847,1032,923,208,828,1076,853,1152 
31	785,336,140,440,249,115,384,792,1126,538 
32	198,549,575,589,504,351,855,98,225,28 
33	34,970,127,792,1014,277,351,755,767,101 
34	712,4,308,396,329,507,481,538,45,272 
35	208,640,708,826,458,1132,528,920,726,923 
36	458,378,183,60,923,337,828,560,641,496 
37	384,1094,497,976,1028,953,716,271,181,803 
38	826,183,683,923,1032,496,741,713,828,569 
39	208,11,258,140,767,413,637,199,0,572 
40	4,1177,628,329,864,538,160,271,420,421 
41	803,365,972,302,263,994,875,115,549,1094 
42	1094,1028,355,181,442,558,797,549,360,316 
43	10,772,430,703,938,481,1014,875,796,4 
44	438,613,864,271,198,665,938,430,277,1084 
45	641,183,40,637,5,270,853,60,218,1076 
46	641,11,816,438,258,60,795,155,335,449 
47	767,258,680,252,395,335,55,226,683,289 
48	175,716,425,98,507,79,360,279,504,670 
49	279,421,199,98,632,897,242,160,329,380 
50	10,459,1094,442,695,703,1177,716,277,199 
51	1037,332,98,181,822,875,115,1094,539,862 
52	516,39,828,1041,560,458,731,496,92,173 
53	1094,115,329,273,884,35,712,73,6,280 
54	1094,512,56,1037,282,199,958,279,186,270 
55	157,11,159,197,282,795,80,41,680,538 
56	538,575,442,570,73,430,884,712,438,972 
57	367,133,516,598,731,55,60,683,787,401 
58	293,549,396,880,1028,438,271,1177,864,575 
59	1009,258,637,395,575,459,336,1126,41,277 
60	923,385,337,183,560,826,786,328,193,286 
