0	476,147,338,988,380,481,719,236,1390,945 
1	51,305,6,616,741,1682,723,23,389,1298 
2	1187,1639,752,794,358,894,771,568,1489,997 
3	491,1057,15,957,1051,1845,194,1400,1498,1938 
4	296,123,212,315,243,389,384,498,1242,940 
5	131,163,405,616,862,428,145,277,140,279 
6	163,862,24,412,610,980,1451,431,103,387 
7	874,786,1031,820,46,288,648,52,716,222 
8	23,90,4,983,434,505,310,584,1632,272 
9	152,101,484,769,1717,1573,579,1286,1656,672 
10	51,315,23,365,6,862,163,298,392,852 
11	119,279,46,554,222,500,254,30,780,444 
12	478,770,1546,1568,1599,1135,1116,150,720,1121 
13	405,883,1005,565,271,228,1009,1637,809,962 
14	1060,515,409,883,1446,223,414,1736,183,990 
15	315,365,24,351,152,629,1573,641,579,1286 
16	1640,1177,491,1057,1141,579,361,1845,1369,1400 
17	579,1023,80,1646,892,41,1521,986,1705,422 
18	1104,671,1885,632,794,568,1811,1489,1343,1639 
19	882,62,119,820,752,35,480,632,46,883 
20	1198,258,1573,1717,1656,1286,1218,733,1456,579 
21	568,1811,1600,1885,1639,1187,771,61,1343,1609 
22	476,147,338,103,988,1451,1359,380,323,138 
23	147,476,103,1735,138,323,338,980,1390,1467 
24	296,662,31,1640,579,491,293,243,474,1057 
25	1835,528,1291,938,605,1062,1596,384,1756,1563 
26	293,317,699,661,903,265,51,1384,664,1285 
27	296,465,91,132,40,616,584,28,874,767 
28	23,90,176,39,474,151,516,17,125,326 
29	1640,957,194,1400,1722,495,1369,1051,1845,1342 
30	23,132,303,670,405,264,24,893,403,62 
31	296,176,62,31,983,4,243,28,408,1069 
32	6,163,62,279,151,883,406,408,286,867 
33	55,24,51,1573,1286,1717,1218,33,180,733 
34	51,131,6,17,862,389,297,380,476,338 
35	465,35,279,520,286,883,1031,597,97,820 
36	51,268,151,315,17,23,392,476,147,380 
37	51,151,228,1298,380,56,1169,1478,338,233 
38	351,315,101,197,51,661,666,258,670,903 
39	23,51,315,365,176,132,39,55,125,405 
40	310,1081,288,300,818,291,254,616,2,444 
41	152,748,484,579,268,1023,1080,1646,366,892 
42	268,482,152,24,1218,399,1573,579,1286,9 
43	333,1885,997,632,1187,799,1209,821,1811,1156 
44	1079,176,4,44,265,1671,372,1051,1411,1632 
45	51,90,39,983,1242,940,384,605,1471,498 
46	1835,1187,478,938,358,825,526,603,799,425 
47	405,196,1034,30,993,942,1081,302,990,1060 
48	23,315,31,243,1079,24,408,1008,274,1632 
49	51,131,23,181,365,315,268,380,476,147 
50	212,315,90,303,670,26,1206,953,808,505 
51	51,6,90,184,297,741,883,406,380,1298 
52	465,277,1005,6,809,1248,17,335,915,1335 
53	55,769,579,836,1286,1080,1023,1717,1573,672 
54	579,957,661,491,1057,361,1717,75,992,1492 
55	23,132,31,288,5,1051,123,983,272,411 
56	368,882,119,405,554,883,254,602,809,94 
57	183,1060,990,1249,1446,763,967,130,507,1100 
58	23,90,867,670,767,131,305,408,465,605 
59	365,51,629,315,152,87,1003,33,579,1023 
60	23,212,132,1177,274,1632,44,1051,498,272 
61	579,491,1400,642,1646,467,18,1722,41,376 
62	860,1038,887,568,1764,1364,1210,1279,569,1793 
63	1938,536,912,940,1177,630,1532,1835,1962,1990 
64	6,131,23,90,70,616,163,465,380,428 
65	212,132,1051,44,1411,272,1177,408,1632,505 
66	368,279,271,40,119,277,809,347,300,239 
67	484,55,1125,579,1717,672,761,1286,1521,1646 
68	131,405,17,163,23,862,151,200,408,380 
69	579,1023,80,1646,1849,1705,1521,892,366,1080 
70	319,201,1084,1736,409,1009,1060,106,1173,223 
71	51,131,151,6,867,296,392,228,134,380 
72	1568,1203,1678,911,952,1503,499,1183,1062,1672 
73	484,629,351,1198,317,1717,579,1573,1656,1492 
74	51,132,670,151,516,229,867,553,292,70 
75	23,315,26,651,1177,808,152,341,511,1242 
76	55,293,405,184,661,131,1034,544,474,903 
77	23,51,31,474,365,408,662,1008,1632,700 
78	152,33,365,579,1717,1286,672,1573,761,1080 
79	1081,809,752,488,162,1272,358,770,35,632 
80	1298,380,476,338,1478,1169,56,233,1613,236 
81	579,361,1190,1646,1539,41,80,642,1664,1057 
82	24,268,90,23,351,17,1215,1002,132,1573 
83	51,296,90,55,131,96,294,839,17,808 
84	1489,1397,503,1210,1666,1990,1270,360,569,1516 
85	882,303,91,40,565,296,94,1637,319,874 
86	296,882,119,893,480,616,350,288,294,30 
87	24,131,51,268,197,1002,980,6,298,431 
88	23,6,90,405,389,181,131,17,403,65 
89	911,1568,1135,952,1546,1563,1121,528,1784,1672 
90	579,1023,1646,1849,672,892,1080,761,986,118 
91	51,351,293,23,90,132,1079,303,852,953 
92	315,293,351,264,31,664,520,1538,661,158 
93	476,147,103,1735,323,980,988,1451,338,1359 
94	1640,491,957,1072,1845,1612,295,1400,1190,579 
95	131,268,51,24,315,90,862,138,980,323 
96	6,305,405,181,296,184,492,744,1005,597 
97	163,184,616,520,106,942,23,17,303,306 
98	1489,894,568,632,1639,1600,1343,1156,771,1609 
99	163,6,23,90,474,17,846,966,670,365 
100	406,405,184,465,520,286,97,882,1060,306 
101	1051,1177,411,123,272,44,983,1411,1632,1458 
102	131,268,365,24,51,351,482,1573,1286,733 
103	233,1298,1478,1169,56,126,301,1427,1062,1695 
104	501,554,1266,727,279,286,52,179,500,97 
105	315,90,131,389,405,616,125,297,492,882 
106	24,131,268,51,351,293,980,1008,1573,769 
107	279,51,90,163,874,915,1433,767,882,70 
108	770,488,1187,809,358,632,526,1639,825,150 
109	131,51,629,315,152,87,55,579,1573,1286 
110	315,296,365,24,131,268,55,474,1079,101 
111	942,1081,686,254,809,405,119,904,820,269 
112	616,6,544,145,966,529,1060,305,414,962 
113	579,1717,672,761,1286,1573,1492,1646,1521,118 
114	303,90,163,176,145,516,882,310,181,1034 
115	1081,162,300,288,254,291,520,444,1176,820 
116	368,1233,971,46,12,291,671,1885,444,632 
117	51,365,268,90,23,24,17,416,1020,380 
118	579,1646,41,80,422,672,1849,366,118,18 
119	554,962,809,820,239,40,119,269,302,201 
120	51,131,70,181,392,389,315,380,476,147 
121	770,1836,488,1962,1343,1510,887,1990,1609,333 
122	1835,1135,1265,770,1563,1678,1700,1672,603,590 
123	384,1756,1242,940,1751,498,605,1686,1066,82 
124	664,87,579,361,1057,957,491,1717,761,376 
125	962,752,597,1009,91,809,288,942,1015,28 
126	131,476,147,338,988,380,1390,1451,1359,103 
127	51,151,23,389,6,0,380,476,147,338 
128	51,131,867,70,1242,498,1471,384,940,605 
129	748,87,268,579,1023,1705,986,1080,892,1849 
130	277,1005,809,565,520,109,716,1637,286,818 
131	315,132,474,131,670,292,408,17,1242,498 
132	465,106,520,822,809,1637,254,1081,131,221 
133	484,629,55,51,1125,1198,579,96,413,296 
134	296,90,303,670,176,520,584,243,616,1081 
135	465,1189,529,1009,966,179,1396,145,1358,254 
136	163,62,616,296,286,883,151,565,17,544 
137	51,90,151,315,365,17,862,392,380,382 
138	51,131,17,392,389,867,380,476,147,338 
139	62,1060,260,183,465,1446,394,882,93,763 
140	942,1060,97,183,1446,763,1249,1044,277,130 
141	579,80,1554,18,642,1057,491,361,1881,422 
142	305,465,368,151,23,867,602,492,767,269 
143	131,24,1002,315,1218,399,1573,323,1286,138 
