0	178,22,450,282,34,280,505,338,272,489 
1	29,4,225,208,268,267,541,80,128,146 
2	98,86,64,450,178,34,338,370,320,879 
3	29,119,341,224,225,165,70,329,267,45 
4	4,75,70,214,505,33,543,268,45,455 
5	268,174,56,101,119,194,351,4,95,208 
6	119,88,430,505,174,70,75,510,282,537 
7	11,158,5,278,141,485,241,117,462,249 
8	11,29,233,117,158,268,205,190,214,77 
9	4,341,197,128,233,214,278,215,543,84 
10	991,338,347,633,23,81,499,395,494,295 
11	29,45,119,104,33,485,77,337,113,74 
12	329,5,75,215,60,74,278,233,33,219 
13	11,249,80,97,98,184,498,101,70,165 
14	29,98,233,56,28,400,194,240,351,55 
15	11,45,302,43,174,438,33,151,108,245 
16	498,97,161,43,233,560,174,56,98,80 
17	208,178,510,101,95,295,174,70,280,184 
18	183,60,505,215,510,180,84,489,537,205 
19	233,45,128,60,33,267,80,197,104,89 
20	5,329,180,157,197,225,33,74,205,77 
21	205,225,157,254,202,219,215,146,230,181 
22	430,4,505,75,233,329,106,108,541,606 
23	224,201,98,280,445,75,58,43,197,484 
24	233,5,249,80,629,619,505,560,510,197 
25	11,341,174,128,183,365,98,445,329,89 
26	811,769,295,298,178,219,583,48,442,831 
27	341,5,157,29,128,429,60,180,202,146 
28	29,268,638,113,101,365,184,158,190,245 
29	29,165,80,341,224,445,75,629,505,282 
30	11,128,75,43,197,241,418,183,214,619 
31	241,400,204,514,375,147,277,899,257,630 
32	5,233,197,224,180,84,201,215,268,214 
33	233,341,70,11,197,450,280,156,84,429 
34	201,119,92,510,194,5,101,352,179,484 
35	233,4,80,60,445,226,249,365,84,157 
36	204,83,47,806,249,470,257,37,16,521 
37	233,183,45,619,180,225,197,128,80,541 
38	249,241,98,119,5,28,101,56,4,267 
39	5,341,128,33,268,619,455,267,225,302 
40	119,4,445,329,201,70,108,603,156,157 
41	11,498,233,43,47,365,184,174,138,55 
42	329,205,455,657,197,128,104,403,33,547 
43	108,233,113,184,165,161,97,55,400,154 
44	197,344,224,183,21,84,267,23,329,603 
45	183,450,268,299,98,34,402,88,178,22 
46	226,201,43,498,165,98,80,365,55,47 
47	5,43,430,224,215,174,268,34,344,45 
48	11,5,278,455,483,268,418,70,77,254 
49	329,205,225,74,657,259,429,254,104,219 
50	4,119,341,505,84,108,619,156,180,165 
51	341,225,75,11,445,180,60,418,57,214 
52	59,630,530,141,239,31,37,422,49,83 
53	147,83,66,277,62,414,470,37,413,530 
54	226,47,184,201,56,83,174,498,239,292 
55	201,174,603,280,58,56,505,84,199,329 
56	629,22,282,879,0,28,108,370,233,34 
57	197,341,75,183,537,505,430,350,181,278 
58	341,205,5,225,547,119,403,77,541,259 
59	11,638,498,154,245,368,365,184,147,43 
60	106,219,197,254,639,53,603,410,202,207 
61	98,282,58,5,484,23,174,445,70,156 
62	233,341,80,174,183,75,180,365,60,197 
63	47,249,83,414,152,10,31,413,16,521 
64	98,241,233,43,141,11,95,194,55,240 
65	11,4,70,183,302,80,174,214,619,498 
66	28,323,174,695,226,352,420,184,185,292 
67	341,5,128,329,483,75,418,337,547,19 
68	29,5,43,430,225,28,84,489,329,180 
69	224,28,208,560,58,484,370,178,199,489 
70	11,119,70,101,365,183,75,498,267,113 
71	29,5,455,418,75,4,77,429,645,259 
72	11,233,80,70,151,101,214,33,104,98 
73	98,226,56,695,161,80,95,240,153,351 
74	45,11,128,117,833,180,75,157,645,80 
75	29,5,75,418,197,60,157,541,84,543 
76	11,226,108,4,70,104,75,101,365,89 
77	5,45,180,157,33,201,214,74,43,302 
78	430,225,4,70,60,208,233,108,3,259 
79	165,29,183,60,450,208,280,194,430,101 
80	11,249,233,498,365,80,161,302,154,138 
81	29,233,268,201,302,80,101,154,47,14 
82	11,158,29,514,226,233,257,462,249,135 
83	4,445,70,280,146,84,450,541,282,219 
84	29,113,241,249,184,154,98,161,483,400 
85	341,833,104,547,418,445,403,119,321,219 
86	214,205,337,547,5,645,403,75,119,120 
87	56,92,11,323,365,184,119,194,183,249 
88	29,45,638,268,245,174,365,101,108,104 
89	204,130,239,11,161,55,151,257,10,268 
90	11,29,113,241,438,462,455,239,485,135 
91	62,368,14,277,413,9,638,249,16,630 
92	58,208,28,282,370,686,233,505,475,442 
93	400,83,514,249,10,470,37,277,899,14 
94	643,455,254,645,360,623,418,547,202,8 
95	205,341,157,104,361,429,547,77,418,29 
96	233,11,4,329,183,80,60,174,278,543 
97	29,5,11,833,75,657,197,645,225,19 
98	498,161,66,151,47,98,204,165,174,194 
99	806,308,727,96,1051,899,1044,9,732,521 
100	278,341,337,11,29,74,8,483,18,197 
101	510,23,22,58,34,320,5,146,395,265 
102	510,119,225,395,445,75,233,165,347,341 
103	5,119,455,225,11,215,33,180,267,337 
104	147,14,257,277,413,31,400,16,630,66 
105	225,445,214,74,541,180,455,505,537,547 
106	47,83,130,29,268,514,43,45,233,201 
107	43,282,560,5,402,22,88,199,686,0 
108	400,268,66,204,201,174,101,365,130,158 
109	47,66,14,152,257,130,54,29,10,45 
110	11,45,483,43,33,4,638,329,278,151 
111	66,47,11,130,151,43,233,560,152,45 
112	11,498,400,184,174,161,98,66,204,56 
113	233,445,225,603,75,341,43,329,88,28 
114	11,45,119,33,455,158,75,638,43,174 
