0	476,147,338,988,380,481,719,236,1390,945 
1	51,305,6,616,741,1682,723,23,389,1298 
2	1187,1639,752,1209,358,894,771,568,1489,997 
3	44,1057,15,1051,1845,1342,194,1400,1498,1938 
4	296,123,212,315,243,389,384,498,1242,940 
5	51,131,163,405,616,602,862,389,277,966 
6	51,163,24,412,17,980,1451,431,103,387 
7	874,786,1031,820,46,288,648,52,716,222 
8	23,212,90,243,983,434,505,310,1632,272 
9	152,101,484,769,1717,1573,579,1286,1656,672 
10	131,315,23,365,6,405,862,298,392,852 
11	310,893,727,291,883,500,254,30,444,616 
12	478,770,1546,1568,1599,1135,1116,150,720,1121 
13	406,405,883,565,1009,1637,809,319,962,51 
14	520,1060,565,409,883,1446,223,1736,183,990 
15	315,365,51,24,351,152,629,1573,579,1286 
16	1640,1177,491,15,1057,1141,579,361,1845,1400 
17	579,1023,1646,1849,892,41,1521,986,1705,422 
18	1104,671,632,794,568,1811,1489,1343,1639,1156 
19	62,1031,943,752,727,648,716,632,1009,893 
20	1198,258,1573,1717,1656,1286,1218,733,1456,579 
21	568,1811,1600,632,1885,1639,1187,771,61,1609 
22	476,147,103,988,1735,1451,1390,1359,380,323 
23	147,476,103,1735,138,323,338,980,1390,1467 
24	296,629,662,31,1640,579,491,243,474,1057 
25	1835,528,1291,1547,938,1062,1596,384,1756,1563 
26	293,317,699,661,903,265,51,1384,664,1285 
27	296,91,670,40,616,584,163,222,983,767 
28	23,90,131,176,39,474,151,516,17,125 
29	1640,1057,957,1188,194,467,1722,495,1051,1342 
30	23,132,303,670,405,264,24,893,403,62 
31	296,176,62,31,983,4,243,28,408,1069 
32	6,163,62,279,151,883,406,408,286,867 
33	365,55,315,351,51,1573,1286,1717,1218,733 
34	51,131,6,17,862,389,163,380,476,338 
35	286,962,109,1009,904,679,1637,602,686,820 
36	131,51,268,151,315,17,392,476,147,380 
37	131,151,228,1298,380,56,1169,1478,338,233 
38	351,315,101,197,51,661,666,258,670,903 
39	51,315,365,474,132,212,55,125,1008,808 
40	310,1081,288,300,818,291,254,616,2,444 
41	629,152,1003,484,579,1023,1080,1646,366,892 
42	131,268,482,24,1218,399,1573,579,1286,9 
43	1885,1187,799,1272,1209,825,821,1811,1156,752 
44	1079,176,4,44,265,1671,372,1051,1411,1632 
45	51,90,39,983,1242,940,384,605,1471,498 
46	1503,1835,1187,478,938,358,825,526,603,425 
47	405,196,1034,30,993,942,1081,302,990,1060 
48	23,315,31,243,1079,24,408,1008,274,1632 
49	51,131,23,181,365,315,268,380,476,147 
50	23,212,90,303,670,6,26,411,50,505 
51	51,6,616,17,163,405,297,744,380,1298 
52	465,277,1005,6,35,809,1248,17,335,1335 
53	152,1003,268,579,1286,1080,1023,1717,1573,672 
54	579,957,661,491,1057,361,1717,75,992,1492 
55	23,132,31,5,408,1051,123,983,272,411 
56	35,405,254,347,1005,904,602,1637,1189,809 
57	183,1060,990,1249,1446,763,967,130,507,1100 
58	23,296,90,867,767,131,305,408,465,605 
59	131,365,51,629,315,87,1003,33,579,1023 
60	23,132,1177,341,274,1632,44,1051,498,272 
61	491,1190,957,1400,1646,467,761,18,1722,41 
62	860,1038,887,568,1764,1364,1210,360,1279,1793 
63	384,1938,536,1235,912,1177,1489,630,1962,1990 
64	51,6,181,389,90,296,228,163,867,380 
65	212,1051,44,123,1411,272,1177,408,1632,505 
66	319,1031,809,302,347,1005,269,28,303,239 
67	484,33,1125,579,1717,672,761,1286,1521,1646 
68	131,405,17,163,23,862,151,200,408,380 
69	579,1023,80,1646,1849,1705,1521,892,366,1080 
70	319,565,201,1084,1736,409,1009,1060,1173,223 
71	51,131,151,6,389,867,296,392,228,380 
72	1568,1291,1203,911,999,952,1503,499,1062,1672 
73	484,629,351,1198,317,1717,579,1573,1656,1492 
74	51,90,123,132,474,39,670,229,867,553 
75	23,315,243,26,1177,808,152,341,511,1242 
76	55,293,197,184,661,131,1034,544,474,903 
77	23,51,31,474,365,408,662,1008,1632,700 
78	152,55,365,579,1717,1286,672,1573,761,1080 
79	1081,809,752,488,162,1272,358,770,35,632 
80	1298,380,476,338,1478,1169,56,233,1613,236 
81	579,361,1190,1646,1539,41,80,642,1664,1057 
82	365,24,268,90,23,351,1215,1002,132,1573 
83	51,296,90,55,268,131,96,294,17,808 
84	1489,1397,503,1210,794,1666,1990,360,569,1516 
85	62,882,303,91,40,565,296,94,319,874 
86	296,51,119,474,893,480,616,350,294,30 
87	131,51,268,197,1002,351,980,298,641,431 
88	23,6,405,389,131,616,403,867,228,70 
89	1291,1203,911,478,1503,1546,1591,1121,1265,1784 
90	579,1023,1646,1849,672,892,1080,761,986,118 
91	296,51,351,293,23,132,1079,666,852,953 
92	315,293,351,23,1047,31,664,1538,661,158 
93	476,147,103,1735,323,980,988,1451,338,1359 
94	1640,491,957,1072,1845,1612,295,1400,1190,579 
95	131,268,51,24,315,90,862,138,980,323 
96	6,305,405,465,181,296,492,744,1005,597 
97	163,184,520,106,296,277,265,305,389,862 
98	894,568,632,333,1639,1600,1343,1156,771,1609 
99	163,6,62,23,90,679,846,408,670,365 
100	184,465,286,1005,97,1009,221,1060,1081,303 
101	1051,1177,411,123,272,44,983,1411,1632,1458 
102	131,268,365,24,51,351,482,1573,1286,733 
103	233,1298,1478,1169,56,126,301,1985,1678,1062 
104	501,1266,727,279,286,780,179,500,145,97 
105	296,6,131,181,405,584,616,125,297,882 
106	24,131,315,268,51,351,293,980,1008,1573 
107	279,51,616,90,163,874,1433,767,882,70 
108	770,1187,809,799,358,632,526,1639,825,150 
109	365,131,51,629,315,87,55,579,1573,1286 
110	315,296,365,131,268,55,212,264,641,101 
111	942,1081,686,254,809,405,119,904,820,269 
112	184,616,6,544,145,529,1060,305,414,962 
113	579,1717,672,761,1286,1573,1492,1646,1521,118 
114	405,51,303,90,670,145,516,310,181,1034 
115	1081,162,300,288,254,291,520,444,1176,820 
116	368,1233,971,46,12,291,671,1885,444,632 
117	131,51,315,268,90,23,17,151,416,380 
118	579,1646,1521,41,761,1190,80,422,672,1849 
119	554,962,809,820,239,40,119,269,302,201 
120	51,131,23,181,392,389,315,380,476,147 
121	1962,1343,1510,569,589,794,1990,1187,1609,1822 
122	1835,1135,1265,770,1121,1563,1678,1672,603,590 
123	384,1756,1242,940,1751,498,605,1686,1066,82 
124	664,87,579,361,1057,957,491,1717,761,376 
125	35,962,752,597,1009,91,809,288,1015,28 
126	862,476,147,338,988,380,1390,1451,1359,103 
127	51,131,151,17,392,389,380,476,147,338 
128	51,296,131,867,1242,498,1471,384,940,605 
129	748,87,268,579,1023,1705,986,1080,892,1849 
130	277,1005,809,565,520,109,716,1637,286,818 
131	51,90,315,132,131,670,125,408,1242,498 
132	465,279,35,368,106,822,809,1637,254,131 
133	629,55,87,1003,51,33,1125,579,769,131 
134	296,90,303,670,176,584,243,294,616,1081 
135	405,465,602,1189,529,306,966,179,1396,145 
136	163,62,616,296,286,1081,883,151,565,221 
137	51,131,90,151,315,70,365,17,380,382 
138	51,131,70,17,392,389,380,476,147,338 
139	679,1060,260,183,465,1446,394,882,93,763 
140	1060,97,183,94,1446,763,1249,1044,277,130 
141	579,80,1554,18,642,1057,491,361,1881,422 
142	305,465,368,151,23,867,17,602,492,269 
